Mode,Params,Score
LAB,0_128_136_130_144_146,0
LAB,0_128_136_138_120_130,0
LAB,0_128_136_138_120_138,0
LAB,0_128_136_138_120_146,0
LAB,0_128_136_138_128_130,0
LAB,0_128_136_138_128_138,0
LAB,0_128_136_138_128_146,0
LAB,0_128_136_138_136_130,0
LAB,0_128_136_138_136_138,0
LAB,0_128_136_138_136_146,0
LAB,0_128_136_138_144_130,0
LAB,0_128_136_138_144_138,0
LAB,0_128_136_138_144_146,0
LAB,0_128_136_146_120_130,0
LAB,0_128_136_146_120_138,0
LAB,0_128_136_146_120_146,0
LAB,0_128_136_146_128_130,0
LAB,0_128_136_146_128_138,0
LAB,0_128_136_146_128_146,0
LAB,0_128_136_146_136_130,0
LAB,0_128_136_146_136_138,0
LAB,0_128_136_146_136_146,0
LAB,0_128_136_146_144_130,0
LAB,0_128_136_146_144_138,0
LAB,0_128_136_146_144_146,0
LAB,0_128_144_130_120_130,0
LAB,0_128_144_130_120_138,0
LAB,0_128_144_130_120_146,0
LAB,0_128_144_130_128_130,0
LAB,0_128_144_130_128_138,0
LAB,0_128_144_130_128_146,0
LAB,0_128_144_130_136_130,0
LAB,0_128_144_130_136_138,0
LAB,0_128_144_130_136_146,0
LAB,0_128_144_130_144_130,0
LAB,0_128_144_130_144_138,0
LAB,0_128_144_130_144_146,0
LAB,0_128_144_138_120_130,0
LAB,0_128_144_138_120_138,0
LAB,0_128_144_138_120_146,0
LAB,0_128_144_138_128_130,0
LAB,0_128_144_138_128_138,0
LAB,0_128_144_138_128_146,0
LAB,0_128_144_138_136_130,0
LAB,0_128_144_138_136_138,0
LAB,0_128_144_138_136_146,0
LAB,0_128_144_138_144_130,0
LAB,0_128_144_138_144_138,0
LAB,0_128_144_138_144_146,0
LAB,0_128_144_146_120_130,0
LAB,0_128_144_146_120_138,0
LAB,0_128_144_146_120_146,0
LAB,0_128_144_146_128_130,0
LAB,0_128_144_146_128_138,0
LAB,0_128_144_146_128_146,0
LAB,0_128_144_146_136_130,0
LAB,0_128_144_146_136_138,0
LAB,0_128_144_146_136_146,0
LAB,0_128_144_146_144_130,0
LAB,0_128_144_146_144_138,0
LAB,0_128_144_146_144_146,0
LAB,0_192_120_130_120_130,0
LAB,0_192_120_130_120_138,0
LAB,0_192_120_130_120_146,0
LAB,0_192_120_130_128_130,0
LAB,0_192_120_130_128_138,0
LAB,0_192_120_130_128_146,0
LAB,0_192_120_130_136_130,0
LAB,0_192_120_130_136_138,0
LAB,0_192_120_130_136_146,0
LAB,0_192_120_130_144_130,0
LAB,0_192_120_130_144_138,0
LAB,0_192_120_130_144_146,0
LAB,0_192_120_138_120_130,0
LAB,0_192_120_138_120_138,0
LAB,0_192_120_138_120_146,0
LAB,0_192_120_138_128_130,0
LAB,0_192_120_138_128_138,0
LAB,0_192_120_138_128_146,0
LAB,0_192_120_138_136_130,0
LAB,0_192_120_138_136_138,0
LAB,0_192_120_138_136_146,0
LAB,0_192_120_138_144_130,0
LAB,0_192_120_138_144_138,0
LAB,0_192_120_138_144_146,0
LAB,0_192_120_146_120_130,0
LAB,0_192_120_146_120_138,0
LAB,0_192_120_146_120_146,0
LAB,0_192_120_146_128_130,0
LAB,0_192_120_146_128_138,0
LAB,0_192_120_146_128_146,0
LAB,0_192_120_146_136_130,0
LAB,0_192_120_146_136_138,0
LAB,0_192_120_146_136_146,0
LAB,0_192_120_146_144_130,0
LAB,0_192_120_146_144_138,0
LAB,0_192_120_146_144_146,0
LAB,0_192_128_130_120_130,0
LAB,0_192_128_130_120_138,0
LAB,0_192_128_130_120_146,0
LAB,0_192_128_130_128_130,0
LAB,0_192_128_130_128_138,0
LAB,0_192_128_130_128_146,0
LAB,0_192_128_130_136_130,0
LAB,0_192_128_130_136_138,0
LAB,0_192_128_130_136_146,0
LAB,0_192_128_130_144_130,0
LAB,0_192_128_130_144_138,0
LAB,0_192_128_130_144_146,0
LAB,0_192_128_138_120_130,0
LAB,0_192_128_138_120_138,0
LAB,0_192_128_138_120_146,0
LAB,0_192_128_138_128_130,0
LAB,0_192_128_138_128_138,0
LAB,0_192_128_138_128_146,0
LAB,0_192_128_138_136_130,0
LAB,0_192_128_138_136_138,0
LAB,0_192_128_138_136_146,0
LAB,0_192_128_138_144_130,0
LAB,0_192_128_138_144_138,0
LAB,0_192_128_138_144_146,0
LAB,0_192_128_146_120_130,0
LAB,0_192_128_146_120_138,0
LAB,0_192_128_146_120_146,0
LAB,0_192_128_146_128_130,0
LAB,0_192_128_146_128_138,0
LAB,0_192_128_146_128_146,0
LAB,0_192_128_146_136_130,0
LAB,0_192_128_146_136_138,0
LAB,0_192_128_146_136_146,0
LAB,0_192_128_146_144_130,0
LAB,0_192_128_146_144_138,0
LAB,0_192_128_146_144_146,0
LAB,0_192_136_130_120_130,0
LAB,0_192_136_130_120_138,0
LAB,0_192_136_130_120_146,0
LAB,0_192_136_130_128_130,0
LAB,0_192_136_130_128_138,0
LAB,0_192_136_130_128_146,0
LAB,0_192_136_130_136_130,0
LAB,0_192_136_130_136_138,0
LAB,0_192_136_130_136_146,0
LAB,0_192_136_130_144_130,0
LAB,0_192_136_130_144_138,0
LAB,0_192_136_130_144_146,0
LAB,0_192_136_138_120_130,0
LAB,0_192_136_138_120_138,0
LAB,0_192_136_138_120_146,0
LAB,0_192_136_138_128_130,0
LAB,0_192_136_138_128_138,0
LAB,0_192_136_138_128_146,0
LAB,0_192_136_138_136_130,0
LAB,0_192_136_138_136_138,0
LAB,0_192_136_138_136_146,0
LAB,0_192_136_138_144_130,0
LAB,0_192_136_138_144_138,0
LAB,0_192_136_138_144_146,0
LAB,0_192_136_146_120_130,0
LAB,0_192_136_146_120_138,0
LAB,0_192_136_146_120_146,0
LAB,0_192_136_146_128_130,0
LAB,0_192_136_146_128_138,0
LAB,0_192_136_146_128_146,0
LAB,0_192_136_146_136_130,0
LAB,0_192_136_146_136_138,0
LAB,0_192_136_146_136_146,0
LAB,0_192_136_146_144_130,0
LAB,0_192_136_146_144_138,0
LAB,0_192_136_146_144_146,0
LAB,0_192_144_130_120_130,0
LAB,0_192_144_130_120_138,0
LAB,0_192_144_130_120_146,0
LAB,0_192_144_130_128_130,0
LAB,0_192_144_130_128_138,0
LAB,0_192_144_130_128_146,0
LAB,0_192_144_130_136_130,0
LAB,0_192_144_130_136_138,0
LAB,0_192_144_130_136_146,0
LAB,0_192_144_130_144_130,0
LAB,0_192_144_130_144_138,0
LAB,0_192_144_130_144_146,0
LAB,0_192_144_138_120_130,0
LAB,0_192_144_138_120_138,0
LAB,0_192_144_138_120_146,0
LAB,0_192_144_138_128_130,0
LAB,0_192_144_138_128_138,0
LAB,0_192_144_138_128_146,0
LAB,0_192_144_138_136_130,0
LAB,0_192_144_138_136_138,0
LAB,0_192_144_138_136_146,0
LAB,0_192_144_138_144_130,0
LAB,0_192_144_138_144_138,0
LAB,0_192_144_138_144_146,0
LAB,0_192_144_146_120_130,0
LAB,0_192_144_146_120_138,0
LAB,0_192_144_146_120_146,0
LAB,0_192_144_146_128_130,0
LAB,0_192_144_146_128_138,0
LAB,0_192_144_146_128_146,0
LAB,0_192_144_146_136_130,0
LAB,0_192_144_146_136_138,0
LAB,0_192_144_146_136_146,0
LAB,0_192_144_146_144_130,0
LAB,0_192_144_146_144_138,0
LAB,0_192_144_146_144_146,0
LAB,0_256_120_130_120_130,0
LAB,0_256_120_130_120_138,0
LAB,0_256_120_130_120_146,0
LAB,0_256_120_130_128_130,0
LAB,0_256_120_130_128_138,0
LAB,0_256_120_130_128_146,0
LAB,0_256_120_130_136_130,0
LAB,0_256_120_130_136_138,0
LAB,0_256_120_130_136_146,0
LAB,0_256_120_130_144_130,0
LAB,0_256_120_130_144_138,0
LAB,0_256_120_130_144_146,0
LAB,0_256_120_138_120_130,0
LAB,0_256_120_138_120_138,0
LAB,0_256_120_138_120_146,0
LAB,0_256_120_138_128_130,0
LAB,0_256_120_138_128_138,0
LAB,0_256_120_138_128_146,0
LAB,0_256_120_138_136_130,0
LAB,0_256_120_138_136_138,0
LAB,0_256_120_138_136_146,0
LAB,0_256_120_138_144_130,0
LAB,0_256_120_138_144_138,0
LAB,0_256_120_138_144_146,0
LAB,0_256_120_146_120_130,0
LAB,0_256_120_146_120_138,0
LAB,0_256_120_146_120_146,0
LAB,0_256_120_146_128_130,0
LAB,0_256_120_146_128_138,0
LAB,0_256_120_146_128_146,0
LAB,0_256_120_146_136_130,0
LAB,0_256_120_146_136_138,0
LAB,0_256_120_146_136_146,0
LAB,0_256_120_146_144_130,0
LAB,0_256_120_146_144_138,0
LAB,0_256_120_146_144_146,0
LAB,0_256_128_130_120_130,0
LAB,0_256_128_130_120_138,0
LAB,0_256_128_130_120_146,0
LAB,0_256_128_130_128_130,0
LAB,0_256_128_130_128_138,0
LAB,0_256_128_130_128_146,0
LAB,0_256_128_130_136_130,0
LAB,0_256_128_130_136_138,0
LAB,0_256_128_130_136_146,0
LAB,0_256_128_130_144_130,0
LAB,0_256_128_130_144_138,0
LAB,0_256_128_130_144_146,0
LAB,0_256_128_138_120_130,0
LAB,0_256_128_138_120_138,0
LAB,0_256_128_138_120_146,0
LAB,0_256_128_138_128_130,0
LAB,0_256_128_138_128_138,0
LAB,0_256_128_138_128_146,0
LAB,0_256_128_138_136_130,0
LAB,0_256_128_138_136_138,0
LAB,0_256_128_138_136_146,0
LAB,0_256_128_138_144_130,0
LAB,0_256_128_138_144_138,0
LAB,0_256_128_138_144_146,0
LAB,0_256_128_146_120_130,0
LAB,0_256_128_146_120_138,0
LAB,0_256_128_146_120_146,0
LAB,0_256_128_146_128_130,0
LAB,0_256_128_146_128_138,0
LAB,0_256_128_146_128_146,0
LAB,0_256_128_146_136_130,0
LAB,0_256_128_146_136_138,0
LAB,0_256_128_146_136_146,0
LAB,0_256_128_146_144_130,0
LAB,0_256_128_146_144_138,0
LAB,0_256_128_146_144_146,0
LAB,0_256_136_130_120_130,0
LAB,0_256_136_130_120_138,0
LAB,0_256_136_130_120_146,0
LAB,0_256_136_130_128_130,0
LAB,0_256_136_130_128_138,0
LAB,0_256_136_130_128_146,0
LAB,0_256_136_130_136_130,0
LAB,0_256_136_130_136_138,0
LAB,0_256_136_130_136_146,0
LAB,0_256_136_130_144_130,0
LAB,0_256_136_130_144_138,0
LAB,0_256_136_130_144_146,0
LAB,0_256_136_138_120_130,0
LAB,0_256_136_138_120_138,0
LAB,0_256_136_138_120_146,0
LAB,0_256_136_138_128_130,0
LAB,0_256_136_138_128_138,0
LAB,0_256_136_138_128_146,0
LAB,0_256_136_138_136_130,0
LAB,0_256_136_138_136_138,0
LAB,0_256_136_138_136_146,0
LAB,0_256_136_138_144_130,0
LAB,0_256_136_138_144_138,0
LAB,0_256_136_138_144_146,0
LAB,0_256_136_146_120_130,0
LAB,0_256_136_146_120_138,0
LAB,0_256_136_146_120_146,0
LAB,0_256_136_146_128_130,0
LAB,0_256_136_146_128_138,0
LAB,0_256_136_146_128_146,0
LAB,0_256_136_146_136_130,0
LAB,0_256_136_146_136_138,0
LAB,0_256_136_146_136_146,0
LAB,0_256_136_146_144_130,0
LAB,0_256_136_146_144_138,0
LAB,0_256_136_146_144_146,0
LAB,0_256_144_130_120_130,0
LAB,0_256_144_130_120_138,0
LAB,0_256_144_130_120_146,0
LAB,0_256_144_130_128_130,0
LAB,0_256_144_130_128_138,0
LAB,0_256_144_130_128_146,0
LAB,0_256_144_130_136_130,0
LAB,0_256_144_130_136_138,0
LAB,0_256_144_130_136_146,0
LAB,0_256_144_130_144_130,0
LAB,0_256_144_130_144_138,0
LAB,0_256_144_130_144_146,0
LAB,0_256_144_138_120_130,0
LAB,0_256_144_138_120_138,0
LAB,0_256_144_138_120_146,0
LAB,0_256_144_138_128_130,0
LAB,0_256_144_138_128_138,0
LAB,0_256_144_138_128_146,0
LAB,0_256_144_138_136_130,0
LAB,0_256_144_138_136_138,0
LAB,0_256_144_138_136_146,0
LAB,0_256_144_138_144_130,0
LAB,0_256_144_138_144_138,0
LAB,0_256_144_138_144_146,0
LAB,0_256_144_146_120_130,0
LAB,0_256_144_146_120_138,0
LAB,0_256_144_146_120_146,0
LAB,0_256_144_146_128_130,0
LAB,0_256_144_146_128_138,0
LAB,0_256_144_146_128_146,0
LAB,0_256_144_146_136_130,0
LAB,0_256_144_146_136_138,0
LAB,0_256_144_146_136_146,0
LAB,0_256_144_146_144_130,0
LAB,0_256_144_146_144_138,0
LAB,0_256_144_146_144_146,0
LAB,64_64_120_130_120_130,0
LAB,64_64_120_130_120_138,0
LAB,64_64_120_130_120_146,0
LAB,64_64_120_130_128_130,0
LAB,64_64_120_130_128_138,0
LAB,64_64_120_130_128_146,0
LAB,64_64_120_130_136_130,0
LAB,64_64_120_130_136_138,0
LAB,64_64_120_130_136_146,0
LAB,64_64_120_130_144_130,0
LAB,64_64_120_130_144_138,0
LAB,64_64_120_130_144_146,0
LAB,64_64_120_138_120_130,0
LAB,64_64_120_138_120_138,0
LAB,64_64_120_138_120_146,0
LAB,64_64_120_138_128_130,0
LAB,64_64_120_138_128_138,0
LAB,64_64_120_138_128_146,0
LAB,64_64_120_138_136_130,0
LAB,64_64_120_138_136_138,0
LAB,64_64_120_138_136_146,0
LAB,64_64_120_138_144_130,0
LAB,64_64_120_138_144_138,0
LAB,64_64_120_138_144_146,0
LAB,64_64_120_146_120_130,0
LAB,64_64_120_146_120_138,0
LAB,64_64_120_146_120_146,0
LAB,64_64_120_146_128_130,0
LAB,64_64_120_146_128_138,0
LAB,64_64_120_146_128_146,0
LAB,64_64_120_146_136_130,0
LAB,64_64_120_146_136_138,0
LAB,64_64_120_146_136_146,0
LAB,64_64_120_146_144_130,0
LAB,64_64_120_146_144_138,0
LAB,64_64_120_146_144_146,0
LAB,64_64_128_130_120_130,0
LAB,64_64_128_130_120_138,0
LAB,64_64_128_130_120_146,0
LAB,64_64_128_130_128_130,0
LAB,64_64_128_130_128_138,0
LAB,64_64_128_130_128_146,0
LAB,64_64_128_130_136_130,0
LAB,64_64_128_130_136_138,0
LAB,64_64_128_130_136_146,0
LAB,64_64_128_130_144_130,0
LAB,64_64_128_130_144_138,0
LAB,64_64_128_130_144_146,0
LAB,64_64_128_138_120_130,0
LAB,64_64_128_138_120_138,0
LAB,64_64_128_138_120_146,0
LAB,64_64_128_138_128_130,0
LAB,64_64_128_138_128_138,0
LAB,64_64_128_138_128_146,0
LAB,64_64_128_138_136_130,0
LAB,64_64_128_138_136_138,0
LAB,64_64_128_138_136_146,0
LAB,64_64_128_138_144_130,0
LAB,64_64_128_138_144_138,0
LAB,64_64_128_138_144_146,0
LAB,64_64_128_146_120_130,0
LAB,64_64_128_146_120_138,0
LAB,64_64_128_146_120_146,0
LAB,64_64_128_146_128_130,0
LAB,64_64_128_146_128_138,0
LAB,64_64_128_146_128_146,0
LAB,64_64_128_146_136_130,0
LAB,64_64_128_146_136_138,0
LAB,64_64_128_146_136_146,0
LAB,64_64_128_146_144_130,0
LAB,64_64_128_146_144_138,0
LAB,64_64_128_146_144_146,0
LAB,64_64_136_130_120_130,0
LAB,64_64_136_130_120_138,0
LAB,64_64_136_130_120_146,0
LAB,64_64_136_130_128_130,0
LAB,64_64_136_130_128_138,0
LAB,64_64_136_130_128_146,0
LAB,64_64_136_130_136_130,0
LAB,64_64_136_130_136_138,0
LAB,64_64_136_130_136_146,0
LAB,64_64_136_130_144_130,0
LAB,64_64_136_130_144_138,0
LAB,64_64_136_130_144_146,0
LAB,64_64_136_138_120_130,0
LAB,64_64_136_138_120_138,0
LAB,64_64_136_138_120_146,0
LAB,64_64_136_138_128_130,0
LAB,64_64_136_138_128_138,0
LAB,64_64_136_138_128_146,0
LAB,64_64_136_138_136_130,0
LAB,64_64_136_138_136_138,0
LAB,64_64_136_138_136_146,0
LAB,64_64_136_138_144_130,0
LAB,64_64_136_138_144_138,0
LAB,64_64_136_138_144_146,0
LAB,64_64_136_146_120_130,0
LAB,64_64_136_146_120_138,0
LAB,64_64_136_146_120_146,0
LAB,64_64_136_146_128_130,0
LAB,64_64_136_146_128_138,0
LAB,64_64_136_146_128_146,0
LAB,64_64_136_146_136_130,0
LAB,64_64_136_146_136_138,0
LAB,64_64_136_146_136_146,0
LAB,64_64_136_146_144_130,0
LAB,64_64_136_146_144_138,0
LAB,64_64_136_146_144_146,0
LAB,64_64_144_130_120_130,0
LAB,64_64_144_130_120_138,0
LAB,64_64_144_130_120_146,0
LAB,64_64_144_130_128_130,0
LAB,64_64_144_130_128_138,0
LAB,64_64_144_130_128_146,0
LAB,64_64_144_130_136_130,0
LAB,64_64_144_130_136_138,0
LAB,64_64_144_130_136_146,0
LAB,64_64_144_130_144_130,0
LAB,64_64_144_130_144_138,0
LAB,64_64_144_130_144_146,0
LAB,64_64_144_138_120_130,0
LAB,64_64_144_138_120_138,0
LAB,64_64_144_138_120_146,0
LAB,64_64_144_138_128_130,0
LAB,64_64_144_138_128_138,0
LAB,64_64_144_138_128_146,0
LAB,64_64_144_138_136_130,0
LAB,64_64_144_138_136_138,0
LAB,64_64_144_138_136_146,0
LAB,64_64_144_138_144_130,0
LAB,64_64_144_138_144_138,0
LAB,64_64_144_138_144_146,0
LAB,64_64_144_146_120_130,0
LAB,64_64_144_146_120_138,0
LAB,64_64_144_146_120_146,0
LAB,64_64_144_146_128_130,0
LAB,64_64_144_146_128_138,0
LAB,64_64_144_146_128_146,0
LAB,64_64_144_146_136_130,0
LAB,64_64_144_146_136_138,0
LAB,64_64_144_146_136_146,0
LAB,64_64_144_146_144_130,0
LAB,64_64_144_146_144_138,0
LAB,64_64_144_146_144_146,0
LAB,64_128_120_130_120_130,0
LAB,64_128_120_130_120_138,0
LAB,64_128_120_130_120_146,0
LAB,64_128_120_130_128_130,0
LAB,64_128_120_130_128_138,0
LAB,64_128_120_130_128_146,0
LAB,64_128_120_130_136_130,0
LAB,64_128_120_130_136_138,0
LAB,64_128_120_130_136_146,0
LAB,64_128_120_130_144_130,0
LAB,64_128_120_130_144_138,0
LAB,64_128_120_130_144_146,0
LAB,64_128_120_138_120_130,0
LAB,64_128_120_138_120_138,0
LAB,64_128_120_138_120_146,0
LAB,64_128_120_138_128_130,0
LAB,64_128_120_138_128_138,0
LAB,64_128_120_138_128_146,0
LAB,64_128_120_138_136_130,0
LAB,64_128_120_138_136_138,0
LAB,64_128_120_138_136_146,0
LAB,64_128_120_138_144_130,0
LAB,64_128_120_138_144_138,0
LAB,64_128_120_138_144_146,0
LAB,64_128_120_146_120_130,0
LAB,64_128_120_146_120_138,0
LAB,64_128_120_146_120_146,0
LAB,64_128_120_146_128_130,0
LAB,64_128_120_146_128_138,0
LAB,64_128_120_146_128_146,0
LAB,64_128_120_146_136_130,0
LAB,64_128_120_146_136_138,0
LAB,64_128_120_146_136_146,0
LAB,64_128_120_146_144_130,0
LAB,64_128_120_146_144_138,0
LAB,64_128_120_146_144_146,0
LAB,64_128_128_130_120_130,0
LAB,64_128_128_130_120_138,0
LAB,64_128_128_130_120_146,0
LAB,64_128_128_130_128_130,0
LAB,64_128_128_130_128_138,0
LAB,64_128_128_130_128_146,0
LAB,64_128_128_130_136_130,0
LAB,64_128_128_130_136_138,0
LAB,64_128_128_130_136_146,0
LAB,64_128_128_130_144_130,0
LAB,64_128_128_130_144_138,0
LAB,64_128_128_130_144_146,0
LAB,64_128_128_138_120_130,0
LAB,64_128_128_138_120_138,0
LAB,64_128_128_138_120_146,0
LAB,64_128_128_138_128_130,0
LAB,64_128_128_138_128_138,0
LAB,64_128_128_138_128_146,0
LAB,64_128_128_138_136_130,0
LAB,64_128_128_138_136_138,0
LAB,64_128_128_138_136_146,0
LAB,64_128_128_138_144_130,0
LAB,64_128_128_138_144_138,0
LAB,64_128_128_138_144_146,0
LAB,64_128_128_146_120_130,0
LAB,64_128_128_146_120_138,0
LAB,64_128_128_146_120_146,0
LAB,64_128_128_146_128_130,0
LAB,64_128_128_146_128_138,0
LAB,64_128_128_146_128_146,0
LAB,64_128_128_146_136_130,0
LAB,64_128_128_146_136_138,0
LAB,64_128_128_146_136_146,0
LAB,64_128_128_146_144_130,0
LAB,64_128_128_146_144_138,0
LAB,64_128_128_146_144_146,0
LAB,64_128_136_130_120_130,0
LAB,64_128_136_130_120_138,0
LAB,64_128_136_130_120_146,0
LAB,64_128_136_130_128_130,0
LAB,64_128_136_130_128_138,0
LAB,64_128_136_130_128_146,0
LAB,64_128_136_130_136_130,0
LAB,64_128_136_130_136_138,0
LAB,64_128_136_130_136_146,0
LAB,64_128_136_130_144_130,0
LAB,64_128_136_130_144_138,0
LAB,64_128_136_130_144_146,0
LAB,64_128_136_138_120_130,0
LAB,64_128_136_138_120_138,0
LAB,64_128_136_138_120_146,0
LAB,64_128_136_138_128_130,0
LAB,64_128_136_138_128_138,0
LAB,64_128_136_138_128_146,0
LAB,64_128_136_138_136_130,0
LAB,64_128_136_138_136_138,0
LAB,64_128_136_138_136_146,0
LAB,64_128_136_138_144_130,0
LAB,64_128_136_138_144_138,0
LAB,64_128_136_138_144_146,0
LAB,64_128_136_146_120_130,0
LAB,64_128_136_146_120_138,0
LAB,64_128_136_146_120_146,0
LAB,64_128_136_146_128_130,0
LAB,64_128_136_146_128_138,0
LAB,64_128_136_146_128_146,0
LAB,64_128_136_146_136_130,0
LAB,64_128_136_146_136_138,0
LAB,64_128_136_146_136_146,0
LAB,64_128_136_146_144_130,0
LAB,64_128_136_146_144_138,0
LAB,64_128_136_146_144_146,0
LAB,64_128_144_130_120_130,0
LAB,64_128_144_130_120_138,0
LAB,64_128_144_130_120_146,0
LAB,64_128_144_130_128_130,0
LAB,64_128_144_130_128_138,0
LAB,64_128_144_130_128_146,0
LAB,64_128_144_130_136_130,0
LAB,64_128_144_130_136_138,0
LAB,64_128_144_130_136_146,0
LAB,64_128_144_130_144_130,0
LAB,64_128_144_130_144_138,0
LAB,64_128_144_130_144_146,0
LAB,64_128_144_138_120_130,0
LAB,64_128_144_138_120_138,0
LAB,64_128_144_138_120_146,0
LAB,64_128_144_138_128_130,0
LAB,64_128_144_138_128_138,0
LAB,64_128_144_138_128_146,0
LAB,64_128_144_138_136_130,0
LAB,64_128_144_138_136_138,0
LAB,64_128_144_138_136_146,0
LAB,64_128_144_138_144_130,0
LAB,64_128_144_138_144_138,0
LAB,64_128_144_138_144_146,0
LAB,64_128_144_146_120_130,0
LAB,64_128_144_146_120_138,0
LAB,64_128_144_146_120_146,0
LAB,64_128_144_146_128_130,0
LAB,64_128_144_146_128_138,0
LAB,64_128_144_146_128_146,0
LAB,64_128_144_146_136_130,0
LAB,64_128_144_146_136_138,0
LAB,64_128_144_146_136_146,0
LAB,64_128_144_146_144_130,0
LAB,64_128_144_146_144_138,0
LAB,64_128_144_146_144_146,0
LAB,64_192_120_130_120_130,0
LAB,64_192_120_130_120_138,0
LAB,64_192_120_130_120_146,0
LAB,64_192_120_130_128_130,0
LAB,64_192_120_130_128_138,0
LAB,64_192_120_130_128_146,0
LAB,64_192_120_130_136_130,0
LAB,64_192_120_130_136_138,0
LAB,64_192_120_130_136_146,0
LAB,64_192_120_130_144_130,0
LAB,64_192_120_130_144_138,0
LAB,64_192_120_130_144_146,0
LAB,64_192_120_138_120_130,0
LAB,64_192_120_138_120_138,0
LAB,64_192_120_138_120_146,0
LAB,64_192_120_138_128_130,0
LAB,64_192_120_138_128_138,0
LAB,64_192_120_138_128_146,0
LAB,64_192_120_138_136_130,0
LAB,64_192_120_138_136_138,0
LAB,64_192_120_138_136_146,0
LAB,64_192_120_138_144_130,0
LAB,64_192_120_138_144_138,0
LAB,64_192_120_138_144_146,0
LAB,64_192_120_146_120_130,0
LAB,64_192_120_146_120_138,0
LAB,64_192_120_146_120_146,0
LAB,64_192_120_146_128_130,0
LAB,64_192_120_146_128_138,0
LAB,64_192_120_146_128_146,0
LAB,64_192_120_146_136_130,0
LAB,64_192_120_146_136_138,0
LAB,64_192_120_146_136_146,0
LAB,64_192_120_146_144_130,0
LAB,64_192_120_146_144_138,0
LAB,64_192_120_146_144_146,0
LAB,64_192_128_130_120_130,0
LAB,64_192_128_130_120_138,0
LAB,64_192_128_130_120_146,0
LAB,64_192_128_130_128_130,0
LAB,64_192_128_130_128_138,0
LAB,64_192_128_130_128_146,0
LAB,64_192_128_130_136_130,0
LAB,64_192_128_130_136_138,0
LAB,64_192_128_130_136_146,0
LAB,64_192_128_130_144_130,0
LAB,64_192_128_130_144_138,0
LAB,64_192_128_130_144_146,0
LAB,64_192_128_138_120_130,0
LAB,64_192_128_138_120_138,0
LAB,64_192_128_138_120_146,0
LAB,64_192_128_138_128_130,0
LAB,64_192_128_138_128_138,0
LAB,64_192_128_138_128_146,0
LAB,64_192_128_138_136_130,0
LAB,64_192_128_138_136_138,0
LAB,64_192_128_138_136_146,0
LAB,64_192_128_138_144_130,0
LAB,64_192_128_138_144_138,0
LAB,64_192_128_138_144_146,0
LAB,64_192_128_146_120_130,0
LAB,64_192_128_146_120_138,0
LAB,64_192_128_146_120_146,0
LAB,64_192_128_146_128_130,0
LAB,64_192_128_146_128_138,0
LAB,64_192_128_146_128_146,0
LAB,64_192_128_146_136_130,0
LAB,64_192_128_146_136_138,0
LAB,64_192_128_146_136_146,0
LAB,64_192_128_146_144_130,0
LAB,64_192_128_146_144_138,0
LAB,64_192_128_146_144_146,0
LAB,64_192_136_130_120_130,0
LAB,64_192_136_130_120_138,0
LAB,64_192_136_130_120_146,0
LAB,64_192_136_130_128_130,0
LAB,64_192_136_130_128_138,0
LAB,64_192_136_130_128_146,0
LAB,64_192_136_130_136_130,0
LAB,64_192_136_130_136_138,0
LAB,64_192_136_130_136_146,0
LAB,64_192_136_130_144_130,0
LAB,64_192_136_130_144_138,0
LAB,64_192_136_130_144_146,0
LAB,64_192_136_138_120_130,0
LAB,64_192_136_138_120_138,0
LAB,64_192_136_138_120_146,0
LAB,64_192_136_138_128_130,0
LAB,64_192_136_138_128_138,0
LAB,64_192_136_138_128_146,0
LAB,64_192_136_138_136_130,0
LAB,64_192_136_138_136_138,0
LAB,64_192_136_138_136_146,0
LAB,64_192_136_138_144_130,0
LAB,64_192_136_138_144_138,0
LAB,64_192_136_138_144_146,0
LAB,64_192_136_146_120_130,0
LAB,64_192_136_146_120_138,0
LAB,64_192_136_146_120_146,0
LAB,64_192_136_146_128_130,0
LAB,64_192_136_146_128_138,0
LAB,64_192_136_146_128_146,0
LAB,64_192_136_146_136_130,0
LAB,64_192_136_146_136_138,0
LAB,64_192_136_146_136_146,0
LAB,64_192_136_146_144_130,0
LAB,64_192_136_146_144_138,0
LAB,64_192_136_146_144_146,0
LAB,64_192_144_130_120_130,0
LAB,64_192_144_130_120_138,0
LAB,64_192_144_130_120_146,0
LAB,64_192_144_130_128_130,0
LAB,64_192_144_130_128_138,0
LAB,64_192_144_130_128_146,0
LAB,64_192_144_130_136_130,0
LAB,64_192_144_130_136_138,0
LAB,64_192_144_130_136_146,0
LAB,64_192_144_130_144_130,0
LAB,64_192_144_130_144_138,0
LAB,64_192_144_130_144_146,0
LAB,64_192_144_138_120_130,0
LAB,64_192_144_138_120_138,0
LAB,64_192_144_138_120_146,0
LAB,64_192_144_138_128_130,0
LAB,64_192_144_138_128_138,0
LAB,64_192_144_138_128_146,0
LAB,64_192_144_138_136_130,0
LAB,64_192_144_138_136_138,0
LAB,64_192_144_138_136_146,0
LAB,64_192_144_138_144_130,0
LAB,64_192_144_138_144_138,0
LAB,64_192_144_138_144_146,0
LAB,64_192_144_146_120_130,0
LAB,64_192_144_146_120_138,0
LAB,64_192_144_146_120_146,0
LAB,64_192_144_146_128_130,0
LAB,64_192_144_146_128_138,0
LAB,64_192_144_146_128_146,0
LAB,64_192_144_146_136_130,0
LAB,64_192_144_146_136_138,0
